tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000491295	ENSG00000100083	0	18.283739	20.539822	0	0	12.55102
ENST00000481613	ENSG00000100083	0	0	26.319969	14.331753	21.687764	0
ENST00000475445	ENSG00000100083	25.361572	32.562405	48.578831	35.905004	32.548739	20.044145
ENST00000463672	ENSG00000100083	0	0	0	27.106714	38.717366	0
ENST00000460957	ENSG00000100083	25.864163	0	29.45858	35.768614	13.832192	12.519866
ENST00000417536	ENSG00000100092	6.864574	5.549183	5.98088	0	0	0
ENST00000357436	ENSG00000100092	31.374425	13.378571	14.308739	103.468689	93.562922	52.031408
ENST00000451997	ENSG00000100092	0	26.170258	52.606085	0	0	66.036393
ENST00000469947	ENSG00000100092	11.51646	0	0	17.446742	0	4.274073
ENST00000495174	ENSG00000100092	0	0	0	0	0	0
ENST00000456099	ENSG00000233360	0	0	0	7.328512	0	0
ENST00000471650	ENSG00000100092	21.213463	0	0	0	0	0
ENST00000459646	ENSG00000100092	88.81971	0	0	0	0	127.943381
ENST00000466097	ENSG00000100092	0	0	0	0	32.80661	12.166392
ENST00000215904	ENSG00000241360	426.183522	403.441762	402.618309	75.865156	37.690647	69.80718
ENST00000403251	ENSG00000241360	848.787622	1001.131998	870.298921	334.27338	291.196327	269.281663
ENST00000468873	ENSG00000241333	0	0	0	0	0	0
ENST00000215909	ENSG00000100097	1632.085056	1716.124705	1586.097818	7990.290954	6831.512065	7966.67681
ENST00000464120	ENSG00000100097	0	0	0	0	0	137.288568
ENST00000425542	ENSG00000100097	0	27.539857	0	0	0	21.927606
ENST00000480207	ENSG00000100097	0	0	0	0	0	0
ENST00000454173	ENSG00000100097	0	0	0	0	0	0
ENST00000489315	ENSG00000100097	0	0	0	0	0	0
ENST00000472321	ENSG00000100097	99.969156	0	0	43.542148	63.395878	93.742842
ENST00000493862	ENSG00000273899	0	0	0	0	0	0
ENST00000438329	ENSG00000273899	0	0	174.588975	0	125.043268	0
ENST00000359114	ENSG00000273899	55.505727	41.378841	69.271679	58.857314	52.816864	53.916668
ENST00000474032	ENSG00000273899	0	0	0	0	0	0
ENST00000468597	ENSG00000273899	0	30.701745	0	0	0	0
ENST00000611699	ENSG00000273899	80.144113	136.017337	0	176.180781	0	121.452095
ENST00000455236	ENSG00000100101	0	0	0	0	0	1.401054
ENST00000484650	ENSG00000273899	0	0	0	0	0	0
ENST00000406386	ENSG00000100106	13.220128	14.000974	11.140056	20.709099	24.643992	27.114561
ENST00000492485	ENSG00000100106	0	0	0	0	0	0
ENST00000344404	ENSG00000100106	0	0	0	0	0	0
ENST00000407319	ENSG00000100106	0	0	0	51.148091	33.720487	56.450625
ENST00000403663	ENSG00000100106	105.293393	36.124446	39.904435	208.692429	172.76429	166.98026
ENST00000428075	ENSG00000100106	0	0	0	0	0	41.623793
ENST00000413051	ENSG00000100106	0	0	0	0	0	0
ENST00000418339	ENSG00000100106	0	0	0	18.641317	0	0
ENST00000452519	ENSG00000100106	0	0	0	0	0	0
ENST00000417857	ENSG00000100106	0	0	49.886141	0	0	0
ENST00000331103	ENSG00000100106	0	22.596514	0	0	75.380451	0
ENST00000340857	ENSG00000189060	442.752483	499.607085	419.077728	488.00753	474.610431	453.304129
ENST00000323205	ENSG00000100116	0	68.165339	10.316634	21.644773	31.871028	32.159652
ENST00000248924	ENSG00000100116	204.178944	75.659406	184.720031	177.750625	178.194413	136.28118
ENST00000445195	ENSG00000100116	76.115718	0	0	0	0	0
ENST00000415371	ENSG00000100116	0	0	0	0	0	0
ENST00000478203	ENSG00000100116	0	0	0	0	0	0
ENST00000426858	ENSG00000100116	0	0	0	0	0	55.862553
ENST00000451984	ENSG00000100116	0	0	0	10.70229	0	0
ENST00000249041	ENSG00000128310	0	0	8.800694	0	6.537277	0
ENST00000215941	ENSG00000100124	121.837216	132.619034	154.152459	112.487164	98.702175	109.259867
ENST00000498417	ENSG00000100124	0	31.963739	24.177253	47.581356	23.620263	32.25986
ENST00000406423	ENSG00000100124	0	0	0	0	16.436061	31.61611
ENST00000609454	ENSG00000100124	0	12.347856	0	9.937726	0	0
ENST00000411961	ENSG00000100124	0	0	0	0	0	0
ENST00000458278	ENSG00000100124	0	0	0	0	0	0
ENST00000407117	ENSG00000100124	0	0	0	0	0	30.207727
ENST00000464849	ENSG00000100124	0	0	0	0	0	0
ENST00000413497	ENSG00000100124	0	0	0	0	0	0
ENST00000424350	ENSG00000100124	0	24.132099	40.789713	0	0	0
ENST00000434930	ENSG00000100124	0	0	0	0	0	0
ENST00000385210	ENSG00000100124	0	0	0	0	0	0
ENST00000384963	ENSG00000207696	0	0	0	0	0	0
ENST00000609706	ENSG00000100124	0	0	17.910487	39.055355	19.955894	27.450291
ENST00000412331	ENSG00000100129	15.547818	0	14.89899	0	0	12.487116
ENST00000624234	ENSG00000100129	235.349929	877.280874	633.041915	65.776009	0	445.681077
ENST00000439997	ENSG00000100129	0	0	47.924919	103.904685	0	0
ENST00000476955	ENSG00000100129	0	0	0	0	0	0
ENST00000381683	ENSG00000100129	0	0	0	33.768763	24.614825	0
ENST00000414316	ENSG00000100129	0	0	0	0	0	0
ENST00000436452	ENSG00000100129	0	0	0	290.84954	733.4479	227.005939
ENST00000477256	ENSG00000100129	1175.979349	610.691901	804.718135	1897.490278	1745.27958	1825.916156
ENST00000406934	ENSG00000100129	28.644235	36.838646	23.346341	57.762699	32.228525	36.602241
ENST00000451427	ENSG00000100129	0	0	0	0	0	0
ENST00000464790	ENSG00000100129	0	0	0	112.920688	37.271519	44.260594
ENST00000482600	ENSG00000100129	462.786403	0	315.820564	1326.025365	1106.427481	988.319826
ENST00000623726	ENSG00000279738	5.929253	9.469065	8.634704	13.259479	12.272624	6.509107
ENST00000450376	ENSG00000100129	0	0	30.726764	0	0	0
ENST00000460638	ENSG00000100129	1381.1922	698.647745	520.835397	1780.821578	2423.79643	1676.809575
ENST00000384498	ENSG00000207227	0	0	0	0	0	0
ENST00000445494	ENSG00000100139	0	0	0	0	0	0
ENST00000215957	ENSG00000100139	67.357482	100.831246	112.708793	126.873628	109.226664	112.566094
ENST00000489812	ENSG00000100139	31.508975	11.354491	0	6.422347	42.72594	16.387239
ENST00000454685	ENSG00000100139	0	0	0	0	45.156542	0
ENST00000402631	ENSG00000100139	48.932941	0	0	9.566668	0	12.88648
ENST00000424008	ENSG00000100139	0	0	0	17.018755	0	12.602041
ENST00000624344	ENSG00000278948	44.981023	124.753048	56.861956	59.422199	84.509778	50.759365
ENST00000619227	ENSG00000128346	0	0	0	0	0	0
ENST00000403305	ENSG00000128346	28.045692	5.758995	0	12.905625	9.57768	15.816346
ENST00000249079	ENSG00000128346	0	0	0	0	0	0
ENST00000403026	ENSG00000128346	0	0	0	0	0	0
ENST00000418863	ENSG00000128346	0	0	0	0	0	0
ENST00000422191	ENSG00000128346	0	0	0	0	0	0
ENST00000623111	ENSG00000279010	24.477941	24.186431	21.693757	7.687543	8.976715	6.472138
ENST00000609976	ENSG00000272582	0	0	0	0	0	0
ENST00000484894	ENSG00000100142	0	0	0	0	0	0
ENST00000442738	ENSG00000100142	83.730531	27.546481	71.224087	26.526031	6.110665	21.180816
ENST00000460648	ENSG00000100142	0	0	0	0	0	0
ENST00000407936	ENSG00000100142	122.640602	292.613862	98.659432	240.819629	0	0
ENST00000488684	ENSG00000100142	0	0	0	0	0	0
ENST00000492213	ENSG00000100142	0	0	0	0	0	0
ENST00000483713	ENSG00000100142	0	62.098797	155.851377	0	0	143.702231
ENST00000443002	ENSG00000100142	0	0	18.237961	6.168806	0	0
ENST00000606538	ENSG00000100142	0	0	85.755298	37.440941	0	0
ENST00000405557	ENSG00000100142	0	0	0	0	210.464136	302.662632
ENST00000470701	ENSG00000100142	236.014828	141.251923	0	410.655386	682.760329	296.431491
ENST00000611508	ENSG00000279010	0	0	0	0	0	0
ENST00000446929	ENSG00000100146	0	10.738954	0	11.232421	10.707469	6.383941
ENST00000396884	ENSG00000100146	296.017019	368.645996	361.873893	181.410177	162.96638	174.802342
ENST00000360880	ENSG00000100146	0	0	0	0	0	0
ENST00000427770	ENSG00000100146	0	0	0	0	0	0
ENST00000470555	ENSG00000100146	0	0	0	0	0	0
ENST00000333418	ENSG00000100142	0	0	0	13.703288	20.142168	0
ENST00000427034	ENSG00000100142	39.813712	97.893015	36.575272	12.294464	0	22.402369
ENST00000578108	ENSG00000279010	0	0	0	0	0	0
ENST00000410099	ENSG00000222044	0	0	0	0	14.583134	0
ENST00000608713	ENSG00000100142	58.93724	75.31561	48.160119	21.083742	22.365659	11.081047
ENST00000609265	ENSG00000273214	0	0	0	0	12.395025	0
ENST00000445628	ENSG00000100151	0	0	0	0	0	0
ENST00000445483	ENSG00000233739	0	0	0	0	0	0
ENST00000404072	ENSG00000100151	0	12.750118	0	0	0	10.355248
ENST00000424694	ENSG00000100151	0	0	0	0	0	0
ENST00000484021	ENSG00000100151	144.89046	131.987082	144.951342	17.841693	11.380144	29.028374
ENST00000437453	ENSG00000100151	174.154667	0	0	0	0	0
ENST00000476157	ENSG00000100151	0	0	0	0	16.599919	15.17292
ENST00000468288	ENSG00000100151	0	0	0	0	0	0
ENST00000426258	ENSG00000100151	0	25.331815	0	0	0	0
ENST00000469819	ENSG00000100151	0	0	0	22.773521	71.164901	0
ENST00000356976	ENSG00000100151	150.145596	98.376097	122.819063	52.048155	52.5288	77.72615
ENST00000466374	ENSG00000100151	20.480905	38.058848	51.396522	8.961381	13.012113	28.852985
ENST00000435166	ENSG00000100151	0	0	0	0	0	0
ENST00000432756	ENSG00000100151	0	0	0	0	0	0
ENST00000472724	ENSG00000100151	36.556243	23.678807	0	0	0	0
ENST00000494434	ENSG00000100151	0	0	0	0	19.356944	0
ENST00000320521	ENSG00000100156	0	13.626149	0	0	0	0
ENST00000469516	ENSG00000100156	18.694262	0	17.164398	0	0	0
ENST00000427592	ENSG00000100156	0	0	0	0	11.613406	0
ENST00000381669	ENSG00000128298	0	0	0	16.443393	16.318478	0
ENST00000332536	ENSG00000128298	0	18.575399	9.158894	0	0	16.865695
ENST00000428572	ENSG00000128298	0	32.868441	0	18.945093	0	0
ENST00000609162	ENSG00000272720	74.788054	12.283805	20.623582	6.886329	10.215173	0
ENST00000332509	ENSG00000184381	13.359124	29.588568	61.769539	0	0	15.754585
ENST00000335539	ENSG00000184381	0	0	0	0	62.309248	54.697985
ENST00000402064	ENSG00000184381	173.208691	116.970701	123.405832	103.788711	0	0
ENST00000463287	ENSG00000184381	0	0	0	0	0	0
ENST00000496409	ENSG00000184381	0	12.289261	0	24.473031	20.715027	0
ENST00000454670	ENSG00000184381	0	0	0	0	0	0
ENST00000448094	ENSG00000184381	0	13.092686	14.841287	0	0	0
ENST00000491986	ENSG00000184381	0	0	0	16.67162	16.240755	15.695879
ENST00000490473	ENSG00000184381	47.758408	0	0	24.091153	59.956496	61.737113
ENST00000471636	ENSG00000184381	0	0	0	0	0	0
ENST00000452794	ENSG00000184381	59.082595	0	32.23026	40.717881	63.398129	19.470089
ENST00000480154	ENSG00000184381	0	79.50157	0	0	0	0
ENST00000427114	ENSG00000184381	0	0	0	0	29.526722	40.301646
ENST00000427453	ENSG00000184381	0	0	0	0	0	0
ENST00000452542	ENSG00000184381	0	0	0	0	0	0
ENST00000624072	ENSG00000279080	0	0	0	0	1.593454	0
ENST00000498338	ENSG00000184381	0	0	0	0	0	0
ENST00000430886	ENSG00000184381	0	0	23.941358	12.546524	14.528517	0
ENST00000479641	ENSG00000184381	34.657875	0	0	0	0	0
ENST00000436218	ENSG00000184381	0	0	96.57339	0	0	0
ENST00000445591	ENSG00000184381	0	0	0	0	0	0
ENST00000452972	ENSG00000184381	0	0	0	30.026316	49.530895	15.029192
ENST00000447598	ENSG00000184381	0	0	0	0	19.873398	17.16267
ENST00000435484	ENSG00000184381	0	0	0	0	0	0
ENST00000417303	ENSG00000184381	0	0	0	0	0	0
ENST00000455341	ENSG00000184381	0	0	0	0	0	0
ENST00000420435	ENSG00000184381	0	0	0	0	0	0
ENST00000426674	ENSG00000184381	0	0	0	0	0	0
ENST00000594306	ENSG00000184381	0	0	0	0	0	0
ENST00000624676	ENSG00000185022	3.14345	2.537122	2.785663	11.194703	14.681587	24.248752
ENST00000338483	ENSG00000185022	97.459548	80.196737	67.317008	152.877525	138.72669	112.110223
ENST00000538999	ENSG00000185022	0	0	0	0	0	0
ENST00000538320	ENSG00000185022	0	0	0	0	0	0
ENST00000441709	ENSG00000185022	0	0	0	0	0	0
ENST00000417948	ENSG00000185022	0	0	0	0	0	0
ENST00000426621	ENSG00000185022	0	0	0	0	0	0
ENST00000407965	ENSG00000185022	0	0	0	0	0	0
ENST00000361906	ENSG00000198792	390.744768	332.094025	399.641481	202.225634	213.457912	230.140556
ENST00000633056	ENSG00000198792	60.888458	26.57992	27.808417	23.860768	17.013282	16.215796
ENST00000436674	ENSG00000198792	0	0	0	0	14.116531	0
ENST00000361684	ENSG00000198792	0	79.418459	0	0	0	0
ENST00000504337	ENSG00000198792	0	46.284722	0	0	0	0
ENST00000633438	ENSG00000198792	161.42317	163.243163	221.91008	0	0	0
ENST00000464059	ENSG00000198792	0	0	0	0	0	0
ENST00000403210	ENSG00000198792	0	0	0	0	0	0
ENST00000488844	ENSG00000198792	23.97266	0	21.999267	0	0	0
ENST00000474416	ENSG00000198792	27.146934	0	0	16.06097	36.833469	17.458085
ENST00000457534	ENSG00000198792	0	45.948931	0	0	0	0
ENST00000420172	ENSG00000235246	0	0	0	0	0	0
ENST00000411679	ENSG00000198792	0	0	0	0	0	0
ENST00000478699	ENSG00000241693	0	0	0	0	0	0
ENST00000466117	ENSG00000198792	0	0	0	0	0	0
ENST00000622344	ENSG00000277385	0	0	0	0	0	0
ENST00000359867	ENSG00000213923	387.930945	231.055563	356.80853	511.186303	484.654831	513.586464
ENST00000396832	ENSG00000213923	186.355387	212.411633	129.456315	0	0	0
ENST00000400206	ENSG00000213923	0	0	46.423274	0	0	28.464934
ENST00000366216	ENSG00000213923	49.807271	80.324059	51.626535	30.829041	35.114534	53.206059
ENST00000431632	ENSG00000213923	0	16.39423	0	10.048078	13.214206	14.567663
ENST00000495232	ENSG00000213923	173.927549	109.318391	96.787034	46.672737	47.041411	15.207627
ENST00000403904	ENSG00000213923	0	0	0	0	0	0
ENST00000431611	ENSG00000213923	0	0	0	11.096332	15.020423	0
ENST00000494610	ENSG00000213923	37.206116	53.100822	85.911674	149.511312	37.656771	93.567075
ENST00000413574	ENSG00000213923	0	0	0	66.603406	44.848015	0
ENST00000405675	ENSG00000213923	103.66083	99.647802	78.878175	221.68025	142.133558	209.074048
ENST00000498529	ENSG00000213923	0	0	0	0	0	0
ENST00000442216	ENSG00000213923	54.269703	16.024842	16.29303	175.460822	120.938079	154.870907
ENST00000451964	ENSG00000213923	0	0	0	0	0	0
ENST00000612795	ENSG00000213923	198.674953	199.956463	129.175554	283.835535	264.682055	172.571203
ENST00000430335	ENSG00000213923	97.885387	21.693258	0	0	0	0
ENST00000428294	ENSG00000244627	0	0	0	0	0	0
ENST00000428606	ENSG00000244627	62.671639	17.076611	0	0	0	0
ENST00000407491	ENSG00000244627	0	0	0	0	0	0
ENST00000443042	ENSG00000244627	0	0	0	0	0	0
ENST00000457665	ENSG00000244627	0	9.646491	0	17.64625	0	9.032448
ENST00000381645	ENSG00000244627	0	10.098443	11.316536	22.798457	33.614349	20.799126
ENST00000443658	ENSG00000244627	23.054365	15.232827	0	19.515903	41.090428	0
ENST00000381646	ENSG00000244627	0	0	0	0	0	0
ENST00000455209	ENSG00000244627	17.993397	0	27.962016	23.497365	77.797328	68.472339
ENST00000454577	ENSG00000244627	50.442917	0	29.280937	17.814407	49.169424	35.697024
ENST00000454123	ENSG00000229955	0	0	0	12.014375	17.419565	0
ENST00000433230	ENSG00000228620	0	0	0	0	0	0
ENST00000303592	ENSG00000168135	318.768833	327.514009	265.607919	4.574208	0	8.432848
ENST00000216014	ENSG00000100196	12.120219	0	0	236.798919	307.977454	263.244755
ENST00000409006	ENSG00000100196	0	20.38257	0	0	64.515587	0
ENST00000471268	ENSG00000100196	0	0	10.862772	0	0	0
ENST00000396821	ENSG00000100201	1655.18206	1650.495638	1686.344618	1728.926929	1607.277022	1623.26977
ENST00000431312	ENSG00000100201	135.707928	0	0	0	39.279525	0
ENST00000216019	ENSG00000100201	952.971828	880.776842	944.09507	580.915598	593.250201	610.182977
ENST00000403230	ENSG00000100201	0	171.032763	0	71.997815	0	81.690002
ENST00000475004	ENSG00000100201	40.211698	0	38.389174	0	0	0
ENST00000432525	ENSG00000100201	0	0	0	49.587802	0	0
ENST00000497196	ENSG00000100201	222.16817	20.48842	76.072683	11.846862	18.042796	126.28213
ENST00000477112	ENSG00000100201	29.829627	105.092067	28.146167	122.83796	62.45382	84.527104
ENST00000467279	ENSG00000100201	19.46239	33.372624	0	48.057693	12.869547	47.710261
ENST00000479734	ENSG00000100201	0	0	0	22.045689	0	0
ENST00000428462	ENSG00000100206	4.936411	12.172597	0	19.744532	17.553885	10.529865
ENST00000216024	ENSG00000100206	0	0	0	6.470517	8.191328	0
ENST00000439567	ENSG00000100206	0	0	0	0	0	0
ENST00000616615	ENSG00000100206	0	0	0	0	0	0
ENST00000478820	ENSG00000100206	0	0	0	0	0	0
ENST00000415483	ENSG00000100206	0	0	0	0	0	56.284728
ENST00000464842	ENSG00000100206	89.865926	0	0	44.392849	0	0
ENST00000446147	ENSG00000224279	0	0	0	0	0	0
ENST00000535113	ENSG00000184949	10.214322	5.35014	9.39506	13.2253	19.470929	8.620524
ENST00000543828	ENSG00000184949	0	0	0	13.696168	0	0
ENST00000355830	ENSG00000184949	12.59853	0	0	0	18.186229	0
ENST00000540952	ENSG00000184949	0	0	0	9.044611	0	0
ENST00000544346	ENSG00000184949	0	0	0	0	0	10.653954
ENST00000541689	ENSG00000184949	0	7.122917	0	0	0	0
ENST00000543295	ENSG00000184949	0	18.815766	0	0	0	0
ENST00000608409	ENSG00000184949	0	0	0	0	0	0
ENST00000424706	ENSG00000184949	0	0	0	0	0	0
ENST00000484582	ENSG00000184949	0	0	0	0	0	0
ENST00000490082	ENSG00000184949	0	0	0	0	0	0
ENST00000475924	ENSG00000100211	0	0	0	11.892166	0	0
ENST00000485501	ENSG00000100211	0	20.45937	0	0	0	13.577478
ENST00000411557	ENSG00000100211	0	0	0	0	0	23.918843
ENST00000396811	ENSG00000100211	0	0	29.163409	0	22.293893	0
ENST00000216029	ENSG00000100211	0	128.147599	111.037154	104.710113	95.161023	143.481289
ENST00000492537	ENSG00000100211	0	0	0	0	0	0
ENST00000492576	ENSG00000100211	0	0	0	0	0	0
ENST00000416285	ENSG00000100211	0	0	0	9.349738	0	0
ENST00000489847	ENSG00000100211	0	0	0	12.988785	0	0
ENST00000619293	ENSG00000100211	89.742729	0	0	0	0	0
ENST00000423346	ENSG00000230912	0	0	0	0	26.96315	0
ENST00000431924	ENSG00000228274	30.741661	12.588699	0	14.27111	20.960909	14.433695
ENST00000422408	ENSG00000228274	0	0	0	0	0	7.782269
ENST00000467118	ENSG00000100211	0	0	0	51.985452	0	0
ENST00000444381	ENSG00000228274	8.179868	13.43205	15.036855	7.537391	5.585588	0
ENST00000412067	ENSG00000228274	50.029155	13.651808	45.944202	7.752321	22.735269	9.372004
ENST00000216034	ENSG00000100216	257.42012	228.487989	190.113882	333.964022	283.610164	407.76544
ENST00000492561	ENSG00000100216	0	151.096761	128.369874	214.912782	271.800973	85.682793
ENST00000216039	ENSG00000100221	385.091093	336.334737	316.73261	308.097466	332.237335	287.170349
ENST00000545590	ENSG00000100221	0	0	0	0	0	0
ENST00000482442	ENSG00000100221	0	32.108134	0	0	0	23.392887
ENST00000427389	ENSG00000100221	0	0	0	0	254.342071	188.628459
ENST00000412832	ENSG00000100221	0	0	0	0	0	0
ENST00000417712	ENSG00000100221	0	0	0	0	0	0
ENST00000456626	ENSG00000100221	0	0	0	0	0	0
ENST00000462610	ENSG00000100221	0	0	0	0	0	0
ENST00000490169	ENSG00000100221	0	0	0	0	0	0
ENST00000493939	ENSG00000100221	0	0	0	0	0	0
ENST00000216044	ENSG00000100226	230.901537	257.271674	191.543939	242.231806	183.961513	229.33018
ENST00000484657	ENSG00000100226	0	0	0	0	0	0
ENST00000418601	ENSG00000100226	90.595511	0	182.608283	0	28.764415	50.010928
ENST00000461428	ENSG00000100226	0	0	0	30.25067	0	0
ENST00000488787	ENSG00000100226	0	0	0	0	0	13.731515
ENST00000470836	ENSG00000100226	30.441712	0	0	0	21.942232	0
ENST00000418695	ENSG00000229598	0	0	0	0	0	0
ENST00000460605	ENSG00000100226	43.111844	0	0	15.265158	19.340626	0
ENST00000475959	ENSG00000100226	0	54.169814	45.06365	0	28.816763	29.343909
ENST00000458073	ENSG00000100226	13.693287	0	0	36.181635	49.293109	9.786699
ENST00000462332	ENSG00000100226	6.154885	6.868476	22.784308	29.226859	13.484588	3.238273
ENST00000484971	ENSG00000100226	0	0	0	13.016253	0	0
ENST00000487538	ENSG00000100226	0	0	0	24.358812	0	0
ENST00000489527	ENSG00000100226	0	0	0	0	0	0
ENST00000420118	ENSG00000244491	0	0	0	0	44.44649	0
ENST00000405510	ENSG00000100242	441.966539	862.0108	645.321321	233.949632	257.975341	280.338602
ENST00000418803	ENSG00000230149	0	0	0	50.011472	36.208205	0
ENST00000405018	ENSG00000100242	244.241344	87.26033	133.519554	61.565914	20.373059	61.109908
ENST00000406622	ENSG00000100242	255.632343	0	155.448273	110.99273	0	75.62586
ENST00000609428	ENSG00000273096	0	0	0	0	0	0
ENST00000455125	ENSG00000100242	25.292698	55.311353	65.327643	0	37.06898	10.06155
ENST00000470642	ENSG00000100242	0	0	0	0	28.394768	18.103477
ENST00000477262	ENSG00000100242	0	0	0	0	0	0
ENST00000416406	ENSG00000225450	0	0	0	0	0	0
ENST00000469086	ENSG00000100242	209.198271	103.335105	95.776546	4.752112	34.366444	32.507735
ENST00000464202	ENSG00000100242	0	0	0	0	0	140.698019
ENST00000609212	ENSG00000272669	29.621653	0	0	13.962694	120.84083	49.715193
ENST00000607991	ENSG00000273076	0	0	0	0	0	0
ENST00000430185	ENSG00000100242	0	0	0	0	0	0
ENST00000438058	ENSG00000100242	112.5136	56.315963	78.068088	28.992651	0	0
ENST00000456894	ENSG00000100242	21.169842	67.262386	0	0	0	25.921355
ENST00000480307	ENSG00000100242	137.958277	0	169.293679	0	0	0
ENST00000420859	ENSG00000100242	0	0	0	0	24.468031	0
ENST00000452294	ENSG00000100242	0	0	0	0	26.524965	0
ENST00000494273	ENSG00000100242	20.082199	18.257236	43.675831	9.484604	45.422747	0
ENST00000433561	ENSG00000100242	0	0	0	0	0	0
ENST00000417332	ENSG00000100242	0	0	0	0	0	0
ENST00000439339	ENSG00000100242	0	0	35.586822	0	0	0
ENST00000216068	ENSG00000100246	134.51806	232.604054	208.259393	149.874885	72.533136	99.815117
ENST00000486019	ENSG00000100246	0	0	0	0	0	0
ENST00000406199	ENSG00000100246	0	0	0	0	0	0
ENST00000475512	ENSG00000100246	0	0	0	0	21.960689	9.053512
ENST00000333039	ENSG00000221890	641.591963	609.497587	602.446009	52.263501	67.754107	46.501264
ENST00000407418	ENSG00000183741	1095.097049	1070.015146	1138.90279	243.099153	244.439848	250.251048
ENST00000216083	ENSG00000183741	96.183568	58.895439	84.409652	0	0	0
ENST00000469420	ENSG00000183741	68.862537	103.487981	63.363616	35.235863	23.122523	42.830853
ENST00000450216	ENSG00000235209	0	0	0	0	0	0
ENST00000495988	ENSG00000128383	0	0	0	0	0	0
ENST00000402255	ENSG00000128383	0	0	0	0	0	0
ENST00000488758	ENSG00000128383	0	0	0	0	0	0
ENST00000249116	ENSG00000128383	0	0	0	0	0	0
ENST00000618553	ENSG00000128383	0	0	0	0	0	0
ENST00000407298	ENSG00000179750	8.496996	6.97564	0	0	0	18.98373
ENST00000402182	ENSG00000179750	0	0	0	0	8.475315	0
ENST00000335760	ENSG00000179750	0	0	0	0	0	0
ENST00000333467	ENSG00000179750	0	0	0	117.806077	145.234466	107.558249
ENST00000513758	ENSG00000249310	0	0	0	0	0	0
ENST00000361441	ENSG00000244509	4.911019	8.789754	4.9195	133.955373	112.016343	120.706132
ENST00000428892	ENSG00000244509	27.976406	0	14.693881	0	0	0
ENST00000381568	ENSG00000243811	9.53749	0	17.530203	17.869056	10.612901	0
ENST00000427494	ENSG00000243811	0	4.331602	0	26.124087	0	0
ENST00000216099	ENSG00000243811	0	0	0	0	0	19.014078
ENST00000622217	ENSG00000243811	0	18.413905	0	0	50.353322	0
ENST00000491387	ENSG00000128394	23.731197	0	0	0	17.179409	0
ENST00000308521	ENSG00000128394	0	0	0	10.792089	0	12.63829
ENST00000381565	ENSG00000128394	0	34.765295	0	0	70.657219	14.325927
ENST00000452957	ENSG00000239713	41.873312	0	17.637197	0	0	0
ENST00000476513	ENSG00000128394	0	0	0	0	13.11345	14.32571
ENST00000558766	ENSG00000259421	0	0	0	0	0	0
